instance_id,brand,cpu_brand,cpu_model,cpu_type,cpu_frequency,ram_capacity,ram_type,ram_frequency,hdd_capacity,ssd_capacity,weight,dimensions,title
www.vology.com//1181,Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated 8 GB DDR3L. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD. 8 GB ( provided memory is soldered ),RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated 8 GB DDR3L,RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated 8 GB DDR3L. 1333 MHz / PC3-10600,256 GB SSD. 256 GB SSD. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD. Main Storage 256 GB SSD Interface Serial ATA-600 Hard Drive 256 GB SSD 256 GB SSD,256 GB SSD. 256 GB SSD,3 lbs 3 lbs,8.9 in. 13 in x 8.9 in x 0.7 in. 0.7 in. 13 in,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD - Vology"
www.vology.com//1567,Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,4 GB DDR3 Slots Qty 2 Max RAM Supported 16 GB Empty Slots 1 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin RAM 4 GB ( 1 x 4 GB ) Speed 1600 MHz / PC3-12800. Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD. 4 GB ( 1 x 4 GB ),4 GB DDR3 Slots Qty 2 Max RAM Supported 16 GB Empty Slots 1 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin RAM 4 GB ( 1 x 4 GB ) Speed 1600 MHz / PC3-12800,4 GB DDR3 Slots Qty 2 Max RAM Supported 16 GB Empty Slots 1 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin RAM 4 GB ( 1 x 4 GB ) Speed 1600 MHz / PC3-12800. 1600 MHz / PC3-12800,500 GB HDD / 7200 rpm. 500 GB HDD / 7200 rpm. Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD. 500 GB HDD / 7200 rpm Main Storage 500 GB HDD / 7200 rpm Hard Drive 500 GB HDD / 7200 rpm Interface Serial ATA-300,500 GB HDD / 7200 rpm. 500 GB HDD / 7200 rpm,3.3 lbs 3.3 lbs,8.1 in. 12 in x 8.1 in x 1 in. 1 in. 12 in,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - Vology"
www.vology.com//3351,Lenovo ThinkPad X120e 0596 - 11.6 '' - E-350 - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,AMD E-350 1.6 GHz. AMD E-350 1.6 GHz / 1 MB Cache,AMD E-350 1.6 GHz. AMD E-350 1.6 GHz / 1 MB Cache. Lenovo ThinkPad X120e 0596 - 11.6 '' - E-350 - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,AMD E-350 1.6 GHz. AMD E-350 1.6 GHz / 1 MB Cache. Lenovo ThinkPad X120e 0596 - 11.6 '' - E-350 - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,AMD E-350 1.6 GHz. AMD E-350 1.6 GHz / 1 MB Cache,Speed 1066 MHz / PC3-10600 Max RAM Supported 4 GB Slots Qty 2 Empty Slots 0 Form Factor SO DIMM 204-pin Technology DDR3 SDRAM RAM 4 GB ( 2 x 2 GB ) 4 GB DDR3. Lenovo ThinkPad X120e 0596 - 11.6 '' - E-350 - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. 4 GB ( 2 x 2 GB ),Speed 1066 MHz / PC3-10600 Max RAM Supported 4 GB Slots Qty 2 Empty Slots 0 Form Factor SO DIMM 204-pin Technology DDR3 SDRAM RAM 4 GB ( 2 x 2 GB ) 4 GB DDR3,Speed 1066 MHz / PC3-10600 Max RAM Supported 4 GB Slots Qty 2 Empty Slots 0 Form Factor SO DIMM 204-pin Technology DDR3 SDRAM RAM 4 GB ( 2 x 2 GB ) 4 GB DDR3. 1066 MHz / PC3-10600,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm. Lenovo ThinkPad X120e 0596 - 11.6 '' - E-350 - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. Main Storage 320 GB HDD / 7200 rpm Interface Serial ATA-300 Hard Drive 320 GB HDD / 7200 rpm 320 GB HDD / 7200 rpm,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm,3.3 lbs 3.3 lbs,8.3 in. 11.1 in x 8.3 in x 1.2 in. 1.2 in. 11.1 in,"Lenovo ThinkPad X120e 0596 - 11.6"" - E-350 - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology"
www.vology.com//1287,Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,Max RAM Supported 4 GB Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated RAM 4 GB ( provided memory is soldered ) 4 GB DDR3L. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD. 4 GB ( provided memory is soldered ),Max RAM Supported 4 GB Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated RAM 4 GB ( provided memory is soldered ) 4 GB DDR3L,Max RAM Supported 4 GB Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated RAM 4 GB ( provided memory is soldered ) 4 GB DDR3L. 1333 MHz / PC3-10600,240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ). Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD. Main Storage 240 GB SSD - Full Disk Encryption ( FDE ) Hard Drive 240 GB SSD - Full Disk Encryption ( FDE ) Interface Serial ATA-600 240 GB SSD Full Disk Encryption ( FDE ),240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ),3 lbs 3 lbs,8.9 in. 13 in x 8.9 in x 0.7 in. 0.7 in. 13 in,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD - Vology"
www.vology.com//3294,HP EliteBook 2170p - 11.6 '' - Core i5 3427U - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. HP EliteBook 2170p - 11.6 '' - Core i5 3427U - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. HP EliteBook 2170p - 11.6 '' - Core i5 3427U - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,4 GB DDR3 Empty Slots 1 Slots Qty 2 Max RAM Supported 16 GB Form Factor SO DIMM 204-pin Technology DDR3 SDRAM RAM 4 GB ( 1 x 4 GB ) Speed 1600 MHz / PC3-12800. HP EliteBook 2170p - 11.6 '' - Core i5 3427U - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD. 4 GB ( 1 x 4 GB ),4 GB DDR3 Empty Slots 1 Slots Qty 2 Max RAM Supported 16 GB Form Factor SO DIMM 204-pin Technology DDR3 SDRAM RAM 4 GB ( 1 x 4 GB ) Speed 1600 MHz / PC3-12800,4 GB DDR3 Empty Slots 1 Slots Qty 2 Max RAM Supported 16 GB Form Factor SO DIMM 204-pin Technology DDR3 SDRAM RAM 4 GB ( 1 x 4 GB ) Speed 1600 MHz / PC3-12800. 1600 MHz / PC3-12800,500 GB HDD / 7200 rpm. HP EliteBook 2170p - 11.6 '' - Core i5 3427U - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD. 500 GB HDD / 7200 rpm Interface Serial ATA-300 Hard Drive 500 GB HDD / 7200 rpm,500 GB HDD / 7200 rpm,3.1 lbs 3.1 lbs,7.6 in. 11.5 in x 7.6 in x 1 in. 1 in. 11.5 in,"HP B8J91AW EliteBook 2170P 11.6"" Notebook - Vology"
www.vology.com//21,Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Speed 1333 MHz / PC3-10600 Max RAM Supported 8 GB Form Factor Integrated Technology DDR3L SDRAM RAM 8 GB ( provided memory is soldered ) 8 GB DDR3L. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD. 8 GB ( provided memory is soldered ),Speed 1333 MHz / PC3-10600 Max RAM Supported 8 GB Form Factor Integrated Technology DDR3L SDRAM RAM 8 GB ( provided memory is soldered ) 8 GB DDR3L,Speed 1333 MHz / PC3-10600 Max RAM Supported 8 GB Form Factor Integrated Technology DDR3L SDRAM RAM 8 GB ( provided memory is soldered ) 8 GB DDR3L. 1333 MHz / PC3-10600,180 GB SSD. 180 GB SSD. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD. Main Storage 180 GB SSD Hard Drive 180 GB SSD Interface Serial ATA-600 180 GB SSD,180 GB SSD. 180 GB SSD,3 lbs 3 lbs,8.9 in. 13 in x 8.9 in x 0.7 in. 0.7 in. 13 in,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD - Vology"
www.vology.com//1134,Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Speed 1333 MHz / PC3-10600 Form Factor Integrated Technology DDR3L SDRAM RAM 8 GB ( provided memory is soldered ) 8 GB DDR3L. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD. 8 GB ( provided memory is soldered ),Speed 1333 MHz / PC3-10600 Form Factor Integrated Technology DDR3L SDRAM RAM 8 GB ( provided memory is soldered ) 8 GB DDR3L,Speed 1333 MHz / PC3-10600 Form Factor Integrated Technology DDR3L SDRAM RAM 8 GB ( provided memory is soldered ) 8 GB DDR3L. 1333 MHz / PC3-10600,256 GB SSD. 256 GB SSD. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD. Main Storage 256 GB SSD Hard Drive 256 GB SSD Interface Serial ATA-600 256 GB SSD,256 GB SSD. 256 GB SSD,3 lbs 3 lbs,8.9 in. 13 in x 8.9 in x 0.7 in. 0.7 in. 13 in,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 256 GB SSD - Vology"
www.vology.com//2932,Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,4 GB DDR3L Form Factor Integrated Technology DDR3L SDRAM Max RAM Supported 4 GB Speed 1333 MHz / PC3-10600 RAM 4 GB ( provided memory is soldered ). Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD. 4 GB ( provided memory is soldered ),4 GB DDR3L Form Factor Integrated Technology DDR3L SDRAM Max RAM Supported 4 GB Speed 1333 MHz / PC3-10600 RAM 4 GB ( provided memory is soldered ),4 GB DDR3L Form Factor Integrated Technology DDR3L SDRAM Max RAM Supported 4 GB Speed 1333 MHz / PC3-10600 RAM 4 GB ( provided memory is soldered ). 1333 MHz / PC3-10600,180 GB SSD. 180 GB SSD. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD. 180 GB SSD Main Storage 180 GB SSD Hard Drive 180 GB SSD Interface Serial ATA-600,180 GB SSD. 180 GB SSD,3 lbs 3 lbs,8.9 in. 13 in x 8.9 in x 0.7 in. 0.7 in. 13 in,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD - Vology"
www.vology.com//1678,Lenovo ThinkPad X230 Tablet 3435 - 12.5 '' - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD,Intel Core i7 ( 3rd Gen ) 3520M / 2.9 GHz. Intel Core i7 ( 3rd Gen ) 3520M / 2.9 GHz ( 3.6 GHz ) / 4 MB Cache,Intel Core i7 ( 3rd Gen ) 3520M / 2.9 GHz. Intel Core i7 ( 3rd Gen ) 3520M / 2.9 GHz ( 3.6 GHz ) / 4 MB Cache. Lenovo ThinkPad X230 Tablet 3435 - 12.5 '' - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD,Intel Core i7 ( 3rd Gen ) 3520M / 2.9 GHz. Intel Core i7 ( 3rd Gen ) 3520M / 2.9 GHz ( 3.6 GHz ) / 4 MB Cache. Lenovo ThinkPad X230 Tablet 3435 - 12.5 '' - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD,Intel Core i7 ( 3rd Gen ) 3520M / 2.9 GHz. Intel Core i7 ( 3rd Gen ) 3520M / 2.9 GHz ( 3.6 GHz ) / 4 MB Cache,4 GB DDR3 Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Empty Slots 1 Max RAM Supported 16 GB Slots Qty 2 Speed 1600 MHz / PC3-12800 RAM 4 GB ( 1 x 4 GB ). Lenovo ThinkPad X230 Tablet 3435 - 12.5 '' - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD. 4 GB ( 1 x 4 GB ),4 GB DDR3 Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Empty Slots 1 Max RAM Supported 16 GB Slots Qty 2 Speed 1600 MHz / PC3-12800 RAM 4 GB ( 1 x 4 GB ),4 GB DDR3 Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Empty Slots 1 Max RAM Supported 16 GB Slots Qty 2 Speed 1600 MHz / PC3-12800 RAM 4 GB ( 1 x 4 GB ). 1600 MHz / PC3-12800,500 GB HDD / 7200 rpm. 500 GB HDD / 7200 rpm. Lenovo ThinkPad X230 Tablet 3435 - 12.5 '' - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD. Main Storage 500 GB HDD / 7200 rpm Interface Serial ATA-300 Hard Drive 500 GB HDD / 7200 rpm 500 GB HDD / 7200 rpm,500 GB HDD / 7200 rpm. 500 GB HDD / 7200 rpm,4 lbs 4 lbs,9 in. 12 in x 9 in x 1.2 in. 1.2 in. 12 in,"Lenovo ThinkPad X230 Tablet 3435 - 12.5"" - Core i7 3520M - Windows 7 Pro 64-bit - 4 GB RAM - 500 GB HDD - Vology"
www.vology.com//1949,Lenovo ThinkPad X1 Carbon 3444 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3444 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3444 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,8 GB DDR3L RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated. Lenovo ThinkPad X1 Carbon 3444 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD. 8 GB ( provided memory is soldered ),8 GB DDR3L RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated,8 GB DDR3L RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated. 1333 MHz / PC3-10600,240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ). Lenovo ThinkPad X1 Carbon 3444 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD. 240 GB SSD Full Disk Encryption ( FDE ) Main Storage 240 GB SSD - Full Disk Encryption ( FDE ) Hard Drive 240 GB SSD - Full Disk Encryption ( FDE ) Interface Serial ATA-600,240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ),3 lbs 3 lbs,8.9 in. 13 in x 8.9 in x 0.7 in. 0.7 in. 13 in,"Lenovo ThinkPad X1 Carbon 3444 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD - Vology"
www.vology.com//1818,Lenovo ThinkPad X220 4291 - 12.5 '' - Core i5 2520M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 2nd Gen ) 2520M / 2.5 GHz. Intel Core i5 ( 2nd Gen ) 2520M / 2.5 GHz ( 3.2 GHz ) / 3 MB Cache,Intel Core i5 ( 2nd Gen ) 2520M / 2.5 GHz. Intel Core i5 ( 2nd Gen ) 2520M / 2.5 GHz ( 3.2 GHz ) / 3 MB Cache. Lenovo ThinkPad X220 4291 - 12.5 '' - Core i5 2520M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 2nd Gen ) 2520M / 2.5 GHz. Intel Core i5 ( 2nd Gen ) 2520M / 2.5 GHz ( 3.2 GHz ) / 3 MB Cache. Lenovo ThinkPad X220 4291 - 12.5 '' - Core i5 2520M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 2nd Gen ) 2520M / 2.5 GHz. Intel Core i5 ( 2nd Gen ) 2520M / 2.5 GHz ( 3.2 GHz ) / 3 MB Cache,Slots Qty 2 Max RAM Supported 8 GB RAM 4 GB Technology DDR3 SDRAM Form Factor SO DIMM 204-pin Speed 1333 MHz / PC3-10600 4 GB DDR3. Lenovo ThinkPad X220 4291 - 12.5 '' - Core i5 2520M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. 4 GB,Slots Qty 2 Max RAM Supported 8 GB RAM 4 GB Technology DDR3 SDRAM Form Factor SO DIMM 204-pin Speed 1333 MHz / PC3-10600 4 GB DDR3,Slots Qty 2 Max RAM Supported 8 GB RAM 4 GB Technology DDR3 SDRAM Form Factor SO DIMM 204-pin Speed 1333 MHz / PC3-10600 4 GB DDR3. 1333 MHz / PC3-10600,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm. Lenovo ThinkPad X220 4291 - 12.5 '' - Core i5 2520M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. Main Storage 320 GB HDD / 7200 rpm Hard Drive 320 GB HDD / 7200 rpm Interface Serial ATA-300 320 GB HDD / 7200 rpm,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm,3.3 lbs 3.3 lbs,8.1 in. 12 in x 8.1 in x 1.4 in. 1.4 in. 12 in,"Lenovo ThinkPad X220 4291 - 12.5"" - Vology"
